snapshot_at,country_code,country_name,rank,rank_points,video_id,title,channel_id,channel_name,category_id,category_name,published_at,duration,global_view_count,global_like_count,global_comment_count,thumbnail_url,countries_charting
2026-08-31T02:15:00.610597+00:00,SV,El Salvador,9,2,eGMMkhqE0ks,Fernanfloo Saw Game... Pero 10 AÑOS después !!,UCV4xOVpbcV8SdueDCOxLXtQ,Fernanfloo,20,Gaming,2026-08-27T20:00:01Z,PT46M38S,5812797,228005,8092,https://i.ytimg.com/vi/eGMMkhqE0ks/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,SV,El Salvador,10,1,6pD4yeWXyjc,Espinoza Paz — El Próximo Viernes (Letra/Lyrics),UCofK-jm2oG6GqkYp7Vw3U6g,Richie Mexa,10,Music,2026-08-21T18:21:02Z,PT4M11S,1315058,4571,18,https://i.ytimg.com/vi/6pD4yeWXyjc/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,EE,Estonia,1,10,6CqeGHXXioU,"Stray Kids ""FARMING"" Video",UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,10,Music,2026-08-27T14:00:02Z,PT2M48S,5028099,517095,21410,https://i.ytimg.com/vi/6CqeGHXXioU/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,EE,Estonia,2,9,IGk17XQ7IrQ,The Witcher 3: Wild Hunt — Remastered | Official Announcement Trailer,UCzybXLxv08IApdjdN0mJhEg,The Witcher,20,Gaming,2026-08-25T19:59:52Z,PT1M46S,4211127,203466,16372,https://i.ytimg.com/vi/IGk17XQ7IrQ/maxresdefault.jpg,28
2026-08-31T02:15:00.610597+00:00,EE,Estonia,3,8,Dy06SXknr_g,World's Largest Minecraft Build!,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,20,Gaming,2026-08-29T16:00:00Z,PT24M59S,20329039,400436,13676,https://i.ytimg.com/vi/Dy06SXknr_g/maxresdefault.jpg,40
2026-08-31T02:15:00.610597+00:00,EE,Estonia,4,7,is8UDe2PhKQ,KATSEYE (캣츠아이) 'Hootie Frutti' Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,Music,2026-08-14T03:59:06Z,PT2M34S,58921333,982856,197828,https://i.ytimg.com/vi/is8UDe2PhKQ/maxresdefault.jpg,15
2026-08-31T02:15:00.610597+00:00,EE,Estonia,5,6,X1aFkAkFASk,Avengers: Doomsday | Special Look | In Theaters December 18,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,Entertainment,2026-08-15T04:06:21Z,PT2M10S,36887790,1343093,59863,https://i.ytimg.com/vi/X1aFkAkFASk/maxresdefault.jpg,22
2026-08-31T02:15:00.610597+00:00,EE,Estonia,6,5,oP8bTi7bzsg,"BLAST Open Porto 2026, Day 5 - G2 vs NAVI, M80 vs Aurora, IC vs FUT, Legacy vs Vitality",UC9k--dE_UE0Faxzgb_DDkYQ,BLAST Premier,20,Gaming,2026-08-30T21:37:27Z,PT11H54M57S,2412896,11006,25,https://i.ytimg.com/vi/oP8bTi7bzsg/maxresdefault.jpg,3
2026-08-31T02:15:00.610597+00:00,EE,Estonia,7,4,BZ4UzthYTss,"Stray Kids ""This & That"" M/V",UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,10,Music,2026-08-07T04:00:01Z,PT3M14S,82891001,1464790,132673,https://i.ytimg.com/vi/BZ4UzthYTss/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,EE,Estonia,8,3,5fHXyqQOKL8,Primetime | Official Trailer HD | A24,UCuPivVjnfNo4mb3Oog_frZg,A24,1,Film & Animation,2026-08-06T13:00:36Z,PT2M17S,45775710,248756,16130,https://i.ytimg.com/vi/5fHXyqQOKL8/maxresdefault.jpg,5
2026-08-31T02:15:00.610597+00:00,EE,Estonia,9,2,hCtwPB0U24k,GTA 6 ЖДЕТ ПРОВАЛ,UC6bTF68IAV1okfRfwXIP1Cg,itpedia,28,Science & Technology,2026-08-30T12:00:38Z,PT20M49S,692177,22180,2269,https://i.ytimg.com/vi/hCtwPB0U24k/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,EE,Estonia,10,1,afSgBNwmZrQ,Ariana Grande - petal,UC0VOyT2OCBKdQhF3BAbZ-1g,ArianaGrandeVevo,10,Music,2026-07-31T15:00:06Z,PT6M51S,28505709,952893,93191,https://i.ytimg.com/vi/afSgBNwmZrQ/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,FI,Finland,1,10,U-UZ3E0dsv4,Aston Kalmari - Polkupyörä,UCU_0c49oJMH-rV17lzX0jzQ,Aston Kalmari,10,Music,2026-08-27T20:59:56Z,PT3M36S,40097,656,49,https://i.ytimg.com/vi/U-UZ3E0dsv4/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,2,9,IGk17XQ7IrQ,The Witcher 3: Wild Hunt — Remastered | Official Announcement Trailer,UCzybXLxv08IApdjdN0mJhEg,The Witcher,20,Gaming,2026-08-25T19:59:52Z,PT1M46S,4211127,203466,16372,https://i.ytimg.com/vi/IGk17XQ7IrQ/maxresdefault.jpg,28
2026-08-31T02:15:00.610597+00:00,FI,Finland,3,8,vxMGv6qDC2U,Onko TÄMÄ paras GTA??? (San Andreas),UCBJ4RpQPQutOnWcqiooL9eQ,LaeppaVika,20,Gaming,2026-08-28T10:30:34Z,PT53M21S,110642,2797,203,https://i.ytimg.com/vi/vxMGv6qDC2U/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,4,7,ANrCXf1wnJA,Väärä nainen,UCw226MhNETPUYuOQXicdznQ,Ida - Topic,10,Music,2026-08-13T10:04:43Z,PT3M16S,146061,2389,41,https://i.ytimg.com/vi/ANrCXf1wnJA/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,5,6,L2NAh3CIdig,Avengers Endgame: Encore | Official Trailer | In Theaters Sep 25,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,Entertainment,2026-08-25T16:00:01Z,PT1M37S,13723396,319458,17219,https://i.ytimg.com/vi/L2NAh3CIdig/maxresdefault.jpg,29
2026-08-31T02:15:00.610597+00:00,FI,Finland,6,5,z-Ah9xZi-2Q,Kuinka LOIN Hardcore Minecraft Armeijan,UCcIbGAzlerqGwUdftqehCLg,Kreindal,20,Gaming,2026-08-29T12:00:10Z,PT52M,42542,1600,300,https://i.ytimg.com/vi/z-Ah9xZi-2Q/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,7,4,RUZFABT_hU8,Ida – Väärä nainen (Official Audio),UCunoODU-RG93w8NYFCbZ4Rw,Kaiku Entertainment,10,Music,2026-08-13T21:00:28Z,PT3M16S,111485,1591,73,https://i.ytimg.com/vi/RUZFABT_hU8/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,8,3,mfBg8TQQrCQ,LEGO Skylines | Announcement Trailer,UCV8KhRQa3TQPT0f0-DC4xFg,LEGO Skylines,22,People & Blogs,2026-08-25T19:28:52Z,PT43S,2202350,56569,2517,https://i.ytimg.com/vi/mfBg8TQQrCQ/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,FI,Finland,9,2,u27YY_m7ebQ,Valitse Ovi ja ÄLÄ KUOLE!,UCpdYbr1AtlP8zN0KAh3P8lw,Satusetä,24,Entertainment,2026-08-29T08:03:38Z,PT20M46S,23547,477,36,https://i.ytimg.com/vi/u27YY_m7ebQ/sddefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FI,Finland,10,1,is8UDe2PhKQ,KATSEYE (캣츠아이) 'Hootie Frutti' Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,Music,2026-08-14T03:59:06Z,PT2M34S,58921333,982856,197828,https://i.ytimg.com/vi/is8UDe2PhKQ/maxresdefault.jpg,15
2026-08-31T02:15:00.610597+00:00,FR,France,1,10,RNB_7PqukUw,Lucarne (feat. TLF),UC7_3-wJdkiDATH9IPUJCqdQ,Rohff - Topic,10,Music,2026-08-29T10:02:49Z,PT3M38S,31931,1403,230,https://i.ytimg.com/vi/RNB_7PqukUw/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,2,9,fqyYT4_OIPM,PAPA OÙ T'ES ? - Bande-annonce,UCrSVu3ryGNObwCFoOGU8lHg,Nico Là,24,Entertainment,2026-08-30T16:11:20Z,PT2M18S,198684,14033,474,https://i.ytimg.com/vi/fqyYT4_OIPM/maxresdefault.jpg,3
2026-08-31T02:15:00.610597+00:00,FR,France,3,8,NkDPIUHNaVo,DEUX ÉNORMES DÉBILES TENTENT DE RÉSOUDRE DES ÉNIGMES (Big Walk),UCYGjxo5ifuhnmvhPvCc3DJQ,Wankil Studio - Laink et Terracid,20,Gaming,2026-08-30T12:30:23Z,PT22M3S,355624,15389,125,https://i.ytimg.com/vi/NkDPIUHNaVo/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,4,7,pSvhh7Qhc_E,Mauvais Djo - Bandela Ft. Armageddon & Anderson (Clip officiel),UCJ2deOSM_0syVxf_HO4HR7g,Mauvais djo,22,People & Blogs,2026-08-28T16:00:02Z,PT3M46S,386734,7098,350,https://i.ytimg.com/vi/pSvhh7Qhc_E/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,5,6,h7OG9xPkm7Q,DUCOBU 6 et le Fantôme de Saint-Potache Bande Annonce (2026),UC_i8X3p8oZNaik8X513Zn1Q,FilmsActu,1,Film & Animation,2026-08-30T15:02:06Z,PT1M7S,33901,506,88,https://i.ytimg.com/vi/h7OG9xPkm7Q/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,6,5,y5TxtzbbFEY,500 CHOSES A SAVOIR SUR GTA 6,UCyMy3i-BaVOmOwTZskm52Ew,LaSalle,20,Gaming,2026-08-30T15:30:33Z,PT40M4S,349978,9671,627,https://i.ytimg.com/vi/y5TxtzbbFEY/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,7,4,tMvS0wFUssw,Vianney - D'or et d'étain (clip officiel),UC5TkQJO0gnV7Ayw4xCsTn-g,Vianney Musique,10,Music,2026-08-28T10:00:06Z,PT3M23S,393002,8463,482,https://i.ytimg.com/vi/tMvS0wFUssw/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,8,3,YfvPgHFs5v4,Ducobu et le fantôme de Saint-Potache - Bande-annonce officielle - UGC Distribution,UCIMVZBs4uegC9eM-CqGSlfA,UGC Distribution,1,Film & Animation,2026-08-30T11:00:28Z,PT48S,10550,335,0,https://i.ytimg.com/vi/YfvPgHFs5v4/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,9,2,z4fxbyt63_c,CE JEU DE RACCOON EST TERRIBLEMENT DROLE - TRASH DAY,UC_VearYbOy6ofg87HLM4nzQ,Nino MssClick,20,Gaming,2026-08-30T16:00:11Z,PT32M5S,177500,11662,715,https://i.ytimg.com/vi/z4fxbyt63_c/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,FR,France,10,1,HowrnAhvwBs,Leto - Lululemon (Clip officiel),UCP9zhgBhlIwgF5UEf3Pmj8Q,Leto,10,Music,2026-08-28T15:00:02Z,PT2M45S,564626,15829,509,https://i.ytimg.com/vi/HowrnAhvwBs/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,1,10,-UxKpMRbUDU,Oasis Deep - Вор Не Ходит На Работу,UCAPRbcQD2B3fZ_xx_islisQ,Oasis Deep,10,Music,2026-08-22T17:12:36Z,PT3M6S,236487,807,3,https://i.ytimg.com/vi/-UxKpMRbUDU/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,2,9,IGk17XQ7IrQ,The Witcher 3: Wild Hunt — Remastered | Official Announcement Trailer,UCzybXLxv08IApdjdN0mJhEg,The Witcher,20,Gaming,2026-08-25T19:59:52Z,PT1M46S,4211127,203466,16372,https://i.ytimg.com/vi/IGk17XQ7IrQ/maxresdefault.jpg,28
2026-08-31T02:15:00.610597+00:00,GE,Georgia,3,8,qhvPlcwJUvk,A New Way to Collect Brawlers! - Brawl Talk,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,Gaming,2026-08-29T15:00:06Z,PT12M51S,6239828,219502,14329,https://i.ytimg.com/vi/qhvPlcwJUvk/maxresdefault.jpg,27
2026-08-31T02:15:00.610597+00:00,GE,Georgia,4,7,1T3ybpu1P30,"Была, не была",UCtvcx2JSDThyOmRg0wDISCw,Release - Topic,10,Music,2026-08-20T21:01:58Z,PT2M48S,660928,6814,0,https://i.ytimg.com/vi/1T3ybpu1P30/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,5,6,X1aFkAkFASk,Avengers: Doomsday | Special Look | In Theaters December 18,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,Entertainment,2026-08-15T04:06:21Z,PT2M10S,36887790,1343093,59863,https://i.ytimg.com/vi/X1aFkAkFASk/maxresdefault.jpg,22
2026-08-31T02:15:00.610597+00:00,GE,Georgia,6,5,fIY6lXQnSas,სად მიდის ჩინჩინა დასასვენებლად? - Minecraft,UCazMACdpHmK8-pVDUyV2dmQ,Geo Zaxid - Games,20,Gaming,2026-08-29T09:00:22Z,PT12M48S,23450,952,38,https://i.ytimg.com/vi/fIY6lXQnSas/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,7,4,mL97D4kwYac,Petto - სიმძიმე (ProdByNika),UCcmBkWgcqbIXK12kN7duS0A,prodbyynika - Topic,10,Music,2026-08-28T20:59:38Z,PT2M25S,27697,1278,34,https://i.ytimg.com/vi/mL97D4kwYac/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,8,3,V9HBuYmdnns,ТОЛЬКО Я ПОНЯЛ ТРЕЙЛЕР GTA 6,UCptRK95GEDXvJGOQIFg50fg,Игорь Линк,20,Gaming,2026-08-29T15:39:15Z,PT11M36S,450581,12555,1254,https://i.ytimg.com/vi/V9HBuYmdnns/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,GE,Georgia,9,2,zVB9qNMwc7A,უსასწაულესიიიიაააააა  GTA 6 - ის ოფიციალური გეიმფლეი!!! ჩემი რეაქტი,UC4tyylntl2l2-lA5N8GTddg,Go Lets Play,20,Gaming,2026-08-28T10:51:18Z,PT34M17S,124430,4681,455,https://i.ytimg.com/vi/zVB9qNMwc7A/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GE,Georgia,10,1,vK8qJ7crjYU,DUORUSH - In The End (Original Mix),UCAv759-nU3TB15mCJKxpo_w,DUORUSH,10,Music,2026-08-23T14:30:31Z,PT5M46S,815249,4244,97,https://i.ytimg.com/vi/vK8qJ7crjYU/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,DE,Germany,1,10,r58RX8_LSnI,"Andrea Berg - Das kann uns keiner nehmen (Liveclip ""Giovanni Zarrella Show"" vom 29.08.2026)",UCgV77Yzj32KppAo8FWF3EsQ,Andrea Berg,10,Music,2026-08-30T08:45:34Z,PT3M59S,73458,401,24,https://i.ytimg.com/vi/r58RX8_LSnI/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,DE,Germany,2,9,e5MWQWWyGH0,"GTA VI TRAILER ANALYSE: Mehr Infos, mehr Features, mehr Alles!",UCSJdld9LA2w8__ndX0c_iVg,GronkhReacts,22,People & Blogs,2026-08-29T18:00:06Z,PT2H18M49S,202842,4214,614,https://i.ytimg.com/vi/e5MWQWWyGH0/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,DE,Germany,3,8,IBLOJMwYV8s,Unser Angeltrip ESKALIERT komplett | How To Fish,UCCJ-NJtqLQRxuaxHZA9q6zg,HandOfUncut,20,Gaming,2026-08-30T15:00:12Z,PT1H54M20S,239329,5277,109,https://i.ytimg.com/vi/IBLOJMwYV8s/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,DE,Germany,4,7,xz8Ybk6SAqM,Bruno & Giovanni Zarrella - Piccolo e fragile | Eine italienische Sommernacht | Das Open-Air-Konzert,UC8JETzqWNyTnAtwaq0_dl9A,Schlager für Alle,10,Music,2026-08-30T07:58:07Z,PT5M8S,83292,83,2,https://i.ytimg.com/vi/xz8Ybk6SAqM/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,DE,Germany,5,6,fWQqShbNXlA,Zarbex reagiert auf den Extended Look GTA 6 Trailer,UCEMOfc4WSYvEfAXelBiJyEQ,Mr. Geil,24,Entertainment,2026-08-29T08:41:57Z,PT49M50S,275443,5936,378,https://i.ytimg.com/vi/fWQqShbNXlA/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,DE,Germany,6,5,6MGfFBuKd3U,Ich FINDE VERLASSENE CONTAINER im MEER in GTA 5!,UCaR5mgH9aZkswPQtjZ4DktA,iCrimax,20,Gaming,2026-08-30T08:52:34Z,PT24M27S,227464,3837,288,https://i.ytimg.com/vi/6MGfFBuKd3U/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,DE,Germany,7,4,YoC7CjvfqO8,Vanessa Mai - Ich sterb für dich | ZDF Fernsehgarten,UC-fMvx4-Hl7Y__dNIac7upQ,Vanessa Mai,10,Music,2026-08-30T12:27:21Z,PT3M46S,29964,377,23,https://i.ytimg.com/vi/YoC7CjvfqO8/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,DE,Germany,8,3,exKLy6CwUNo,Tower Defense X Tower Battles II Trailer | ROBLOX,UCojsj6T5tNPGPZSx7wn4coQ,JOHN ROBLOX,20,Gaming,2026-08-30T18:59:31Z,PT1M41S,85912,4593,1017,https://i.ytimg.com/vi/exKLy6CwUNo/maxresdefault.jpg,6
2026-08-31T02:15:00.610597+00:00,DE,Germany,9,2,M2XUBbZpi3k,ICH KLAUE EINEN DIAMANT,UCnGzJIUgwZmvixL5WzxIwbg,LUCREW,24,Entertainment,2026-08-30T14:00:36Z,PT19M1S,139469,5320,271,https://i.ytimg.com/vi/M2XUBbZpi3k/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,DE,Germany,10,1,oqTrR6HVSKg,"Andra x Leo de la Roșiori - Tinerețe, Nu Fugi De Mine (LIVE) #LaCerereaFanilor",UC-j_qmx-JdJWjwVIetg1vHQ,Andra,10,Music,2026-08-30T09:00:01Z,PT6M10S,172913,2452,127,https://i.ytimg.com/vi/oqTrR6HVSKg/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,GH,Ghana,1,10,Qb7WMh36o1U,"Okese1 - Don’t Come Too Close II ft Darkovibes, Sista Afia and Joey B",UCj31nQueQdmW5NCBq5--uYg,OKESE1MUSIC,10,Music,2026-08-30T08:05:52Z,PT3M7S,71152,4593,324,https://i.ytimg.com/vi/Qb7WMh36o1U/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GH,Ghana,2,9,L2NAh3CIdig,Avengers Endgame: Encore | Official Trailer | In Theaters Sep 25,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,Entertainment,2026-08-25T16:00:01Z,PT1M37S,13723396,319458,17219,https://i.ytimg.com/vi/L2NAh3CIdig/maxresdefault.jpg,29
2026-08-31T02:15:00.610597+00:00,GH,Ghana,3,8,1tffqhaqxRI,UPDATE 30 TRAILER + MAGNET SHOWCASE | Blox Fruits,UC_xlDCBWQPlihORIZLWtpbA,Gamer Robot,20,Gaming,2026-08-30T02:00:06Z,PT14M19S,4358733,195427,50307,https://i.ytimg.com/vi/1tffqhaqxRI/maxresdefault.jpg,6
2026-08-31T02:15:00.610597+00:00,GH,Ghana,4,7,B5Fkf6_mZNI,Kweku Smoke x Lasmid - Faith ( Official Video ),UCxZYPC1BAGhpqXaVl1_q_jA,KwekuSmoke,10,Music,2026-08-29T21:14:10Z,PT2M37S,71890,3379,238,https://i.ytimg.com/vi/B5Fkf6_mZNI/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GH,Ghana,5,6,I-XEjBtRWQY,GIDAN SARAUTA SEASON 6 TRAILER ,UCdiI6VrQ4aYI29FW1ChiHsA,Maishadda Global Resources,24,Entertainment,2026-08-18T20:00:06Z,PT5M37S,310534,10496,452,https://i.ytimg.com/vi/I-XEjBtRWQY/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,GH,Ghana,6,5,Dy06SXknr_g,World's Largest Minecraft Build!,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,20,Gaming,2026-08-29T16:00:00Z,PT24M59S,20329039,400436,13676,https://i.ytimg.com/vi/Dy06SXknr_g/maxresdefault.jpg,40
2026-08-31T02:15:00.610597+00:00,GH,Ghana,7,4,UILV9xWGhAY,KiDi - IDK (with Sarkodie) (Lyric Video),UCh3Kj3ckrz1VtSGWXue9t7g,KiDi,10,Music,2026-08-27T00:00:51Z,PT2M24S,80352,2866,204,https://i.ytimg.com/vi/UILV9xWGhAY/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GH,Ghana,8,3,d7HEckaSKuM,Love Island USA Season 8 Reunion | Official Trailer | Peacock Original,UCPgMAS8woHJ_o_OZdTR7kcQ,Peacock,24,Entertainment,2026-08-26T19:59:46Z,PT1M20S,321395,4882,714,https://i.ytimg.com/vi/d7HEckaSKuM/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GH,Ghana,9,2,wSm9GTUttBs,GTA 6 (Grand Theft Auto 6) - Official Extended Gameplay,UCKy1dAqELo0zrOtPkf0eTMw,IGN,20,Gaming,2026-08-28T01:28:32Z,PT26M49S,5822740,97416,10813,https://i.ytimg.com/vi/wSm9GTUttBs/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,GH,Ghana,10,1,wIXe6YxUkoc,Kuami Eugene - We Go (Official Music Video),UCX3YsgO93ZVeMeJ2FTA-l2g,Kuami Eugene,10,Music,2026-08-27T06:00:28Z,PT2M57S,140398,5659,577,https://i.ytimg.com/vi/wIXe6YxUkoc/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GR,Greece,1,10,is8UDe2PhKQ,KATSEYE (캣츠아이) 'Hootie Frutti' Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,10,Music,2026-08-14T03:59:06Z,PT2M34S,58921333,982856,197828,https://i.ytimg.com/vi/is8UDe2PhKQ/maxresdefault.jpg,15
2026-08-31T02:15:00.610597+00:00,GR,Greece,2,9,L2NAh3CIdig,Avengers Endgame: Encore | Official Trailer | In Theaters Sep 25,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,Entertainment,2026-08-25T16:00:01Z,PT1M37S,13723396,319458,17219,https://i.ytimg.com/vi/L2NAh3CIdig/maxresdefault.jpg,29
2026-08-31T02:15:00.610597+00:00,GR,Greece,3,8,e4J6OoJ1aY0,ΕΣΠΑΣΑ 16 ΜΥΘΟΥΣ ΣΤΟ KYEBOARD ESCAPE ROBLOX,UCLk_on12RSyA7OAAnmV5S3g,Gunzar,20,Gaming,2026-08-28T12:00:24Z,PT16M51S,172132,5202,403,https://i.ytimg.com/vi/e4J6OoJ1aY0/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,GR,Greece,4,7,1kmy-Kq1TOc,Noizy x Light x Gue - Strip For Me (Official Video),UCim40Arej9EBOfg0ViFW2ww,thisisnoizy,24,Entertainment,2026-08-27T22:00:06Z,PT3M27S,443565,7966,251,https://i.ytimg.com/vi/1kmy-Kq1TOc/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,GR,Greece,5,6,IGk17XQ7IrQ,The Witcher 3: Wild Hunt — Remastered | Official Announcement Trailer,UCzybXLxv08IApdjdN0mJhEg,The Witcher,20,Gaming,2026-08-25T19:59:52Z,PT1M46S,4211127,203466,16372,https://i.ytimg.com/vi/IGk17XQ7IrQ/maxresdefault.jpg,28
2026-08-31T02:15:00.610597+00:00,GR,Greece,6,5,qhvPlcwJUvk,A New Way to Collect Brawlers! - Brawl Talk,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,Gaming,2026-08-29T15:00:06Z,PT12M51S,6239828,219502,14330,https://i.ytimg.com/vi/qhvPlcwJUvk/maxresdefault.jpg,27
2026-08-31T02:15:00.610597+00:00,GR,Greece,7,4,T_OFyCSNBOY,Wake Up | Mostafa Elsaadi (Lyric Video),UCd4YRhZILAQxyS6SOF26t4Q,Mostafa Elsaadi,10,Music,2026-08-20T15:33:48Z,PT5M39S,1992152,10628,176,https://i.ytimg.com/vi/T_OFyCSNBOY/maxresdefault.jpg,2
2026-08-31T02:15:00.610597+00:00,GR,Greece,8,3,OCvBV1ZBfHQ,Τότε και Τώρα –  2η Σεζόν | Trailer | Έρχεται στον ΣΚΑΪ,UCmHgxU394HiIAsN1fMegqzw,SKAI.gr,25,News & Politics,2026-08-24T19:44:18Z,PT1M16S,45799,442,0,https://i.ytimg.com/vi/OCvBV1ZBfHQ/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GR,Greece,9,2,Vk3Algzn-Uw,ΚΡΥΦΤΗΚΑ ΣΤΙΣ ΠΙΟ ΦΑΝΕΡΕΣ ΚΡΥΨΩΝΕΣ ΣΤΟ MINECRAFT!,UC9sP6AFEI3tGeoDGZk2DByw,CaptainPanez,20,Gaming,2026-08-28T11:27:14Z,PT1H14M59S,77083,2067,187,https://i.ytimg.com/vi/Vk3Algzn-Uw/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GR,Greece,10,1,nroc5Ie2kIk,Bes Kallaku & Mariglen Hazizaj & Florjan Saçma - Manushaqe,UCv_BVkBgQlFepwQo3dqp7Nw,Bes Kallaku,10,Music,2026-08-12T16:00:07Z,PT3M12S,2077353,12205,221,https://i.ytimg.com/vi/nroc5Ie2kIk/maxresdefault.jpg,1
2026-08-31T02:15:00.610597+00:00,GT,Guatemala,1,10,ZbkNJGXeXJU,Prometiste Volver,UCBcH-tCfIuZ-PlpkPk7UZew,Release - Topic,10,Music,2026-08-29T15:57:05Z,PT3M7S,296968,1856,0,https://i.ytimg.com/vi/ZbkNJGXeXJU/maxresdefault.jpg,4
2026-08-31T02:15:00.610597+00:00,GT,Guatemala,2,9,rkEHl4jCpLU,MI REACCIÓN al TRAILER de GTA 6 😱 - Nexxuz,UCggHFGmLDDStxyM-uy9DYnQ,Nexxuz World,24,Entertainment,2026-08-30T20:00:25Z,PT49M22S,130765,9680,361,https://i.ytimg.com/vi/rkEHl4jCpLU/maxresdefault.jpg,18
2026-08-31T02:15:00.610597+00:00,GT,Guatemala,3,8,-SlvFCOVvTQ,POR CADA SALTO LLEGO MAS ALTO EN ROBLOX!🏔️,UColTsB6zogXWooPbeO67Wgw,ElAbrahaham,20,Gaming,2026-08-30T18:00:20Z,PT23M33S,547695,21754,2876,https://i.ytimg.com/vi/-SlvFCOVvTQ/maxresdefault.jpg,13
2026-08-31T02:15:00.610597+00:00,GT,Guatemala,4,7,Too3XygnMdE,Juan Gabriel - Así Fue (En Vivo) (Letra/Lyrics),UC3OcsnHmfLzw0jSOr5ZYO3A,ROSES,10,Music,2026-08-29T20:00:10Z,PT7M3S,157384,705,3,https://i.ytimg.com/vi/Too3XygnMdE/maxresdefault.jpg,11
2026-08-31T02:15:00.610597+00:00,GT,Guatemala,5,6,qRLTbHUl44U,Escape From Playtime: A Smiling Critters Adventure | Reveal Trailer,UCXqV4yoyC_mmZye6VbKFPeQ,Mob Entertainment,20,Gaming,2026-08-26T18:49:54Z,PT57S,1359641,75948,5166,https://i.ytimg.com/vi/qRLTbHUl44U/maxresdefault.jpg,4
